date,track_name,artist,valence,danceability,energy,acousticness,tempo,temperature
2024-06-02,Robbers,The 1975,0.7027001919224859,0.8054058047011494,0.6945379156852141,0.6621686885133387,144.4448469299823,27.45966162532568
2024-06-02,Free Now,Gracie Abrams,0.38960756380110984,0.7590328431688249,0.6127345817745663,0.22503145691007376,115.47718120738864,27.45966162532568
2024-06-02,Close to you,Gracie Abrams,0.8296364158391952,0.8480611109174788,0.6511690137558617,0.5197285788133741,152.43196805007756,27.45966162532568
2024-06-02,Sparks,Coldplay,0.3122153080999851,0.5884516219608485,0.7837212585494853,0.6406960532069207,128.49093466065824,27.45966162532568
2024-06-02,Paradise,Coldplay,0.5632629167288542,0.5563138823956251,0.4227545540314168,0.6118881387636066,150.04899918101728,27.45966162532568
2024-06-02,Little Things,One Direction,0.8631743667647243,0.7359139950945973,0.5291466166847385,0.6946230087429286,117.42039017379284,27.45966162532568
2024-06-02,Right Now,One Direction,0.1352118978276849,0.7901699686422945,0.8284608165035023,0.596298611164093,166.02347823791206,27.45966162532568
2024-06-03,This is me trying,Taylor Swift,0.18975743930786848,0.5808914463967085,0.8410340085392818,0.5261476574465632,149.83948001638055,22.9077230617404
2024-06-03,Fearless,Taylor Swift,0.4399154521524906,0.7384469378739595,0.6061662860331125,0.34875699020922185,96.65832644328475,22.9077230617404
2024-06-03,About you,The 1975,0.6850960923358798,0.5842337946407496,0.4489462271449156,0.544757722504437,128.6715503130108,22.9077230617404
2024-06-03,Robbers,The 1975,0.736020321585238,0.5991927396506072,0.6137343823327683,0.4024657834321261,116.81499489583075,22.9077230617404
2024-06-03,Free Now,Gracie Abrams,0.6702663796022534,0.7169970585033297,0.6627571024466306,0.711947687715292,172.5660473573953,22.9077230617404
2024-06-03,Close to you,Gracie Abrams,0.22450765743851664,0.5933589931577444,0.5087246663984842,0.6693987125530839,124.42140715196729,22.9077230617404
2024-06-03,Sparks,Coldplay,0.32671043984591963,0.7638536664657295,0.8786542622139677,0.4385025957599282,100.62034266069531,22.9077230617404
2024-06-03,Paradise,Coldplay,0.39963666945695875,0.5444270711392164,0.7374403417110442,0.38308274224400524,101.98750080540776,22.9077230617404
2024-06-03,Little Things,One Direction,0.8501569630578161,0.5769561262801289,0.9002928664558567,0.019159555435180664,157.08326649852097,22.9077230617404
2024-06-03,Right Now,One Direction,0.36260982584208257,0.824278703238815,0.9030953091336413,0.34235783852636814,155.6939584761858,22.9077230617404
2024-06-04,This is me trying,Taylor Swift,0.28186720088124273,0.5241814118809998,0.6560502421460115,0.53812176566571,126.72702812589705,28.596208848059177
2024-06-04,Fearless,Taylor Swift,0.1077749852091074,0.7728508901782334,0.6442476788419299,0.42870772834867243,113.69360231794417,28.596208848059177
2024-06-04,About you,The 1975,0.4937858724966645,0.5609453308396042,0.40463653773767877,0.07913100998848677,178.16192591562867,28.596208848059177
2024-06-04,Robbers,The 1975,0.7321866443380713,0.5598573438823223,0.7524250229471363,0.4577781219035387,97.12844411842525,28.596208848059177
2024-06-04,Free Now,Gracie Abrams,0.6206835832446813,0.50909567149356,0.9225224155583418,0.21616965141147376,121.32205003872514,28.596208848059177
2024-06-04,Close to you,Gracie Abrams,0.2291638219729066,0.6438963327556848,0.4414474046090618,0.4836825352162123,111.04703969322145,28.596208848059177
2024-06-04,Sparks,Coldplay,0.8919310480356216,0.7205311916768551,0.5467360783135519,0.324281494691968,126.12734117545187,28.596208848059177
2024-06-04,Paradise,Coldplay,0.1709968611598015,0.5602052365429699,0.497308217943646,0.21135087274014952,83.64893551915884,28.596208848059177
2024-06-04,Little Things,One Direction,0.6846183273941279,0.7882593593560159,0.820021781977266,0.013531329855322839,103.46319797448814,28.596208848059177
2024-06-04,Right Now,One Direction,0.28906749971210954,0.7169849650003016,0.5629122189595364,0.3963001184165478,179.21926653943956,28.596208848059177
2024-06-05,This is me trying,Taylor Swift,0.8666583739221096,0.885688687581569,0.4246851532487199,0.34173246268182994,62.2139507252723,29.285607411526144
2024-06-05,Fearless,Taylor Swift,0.3378894170746207,0.8784660343080759,0.852844374475535,0.24595894925296308,65.43002975173295,29.285607411526144
2024-06-05,About you,The 1975,0.28650770131498576,0.5741864596493542,0.5802586560836062,0.6499914767220617,62.903822511434555,29.285607411526144
2024-06-05,Robbers,The 1975,0.5899307234212756,0.6941774136386811,0.7045084886718541,0.03537229429930449,82.85222114995122,29.285607411526144
2024-06-05,Free Now,Gracie Abrams,0.1323633035644889,0.6273085908032954,0.9217086866032331,0.21336446627974512,113.50753736682236,29.285607411526144
2024-06-05,Close to you,Gracie Abrams,0.14716781955212355,0.8305098456330597,0.6690941378823481,0.432402571849525,70.47518916428089,29.285607411526144
2024-06-05,Sparks,Coldplay,0.7504754545167088,0.6827184177935124,0.7487972251605242,0.054859673045575624,124.4073021132499,29.285607411526144
2024-06-05,Paradise,Coldplay,0.2052809175103903,0.8878710734657944,0.577204342733603,0.6659461399540305,130.41939075104892,29.285607411526144
2024-06-05,Little Things,One Direction,0.1413701931014657,0.7375590955838561,0.7489250944112427,0.30508163273334504,89.40170785412192,29.285607411526144
2024-06-05,Right Now,One Direction,0.3341081988066435,0.8955290399491787,0.43622307733166965,0.18886869642883541,71.56548748724163,29.285607411526144
2024-06-06,This is me trying,Taylor Swift,0.17181111667305232,0.5849336783401669,0.8484716653591022,0.22653186935931446,147.71372001618147,18.54667799267918
2024-06-06,Fearless,Taylor Swift,0.5124287705868483,0.537922007869929,0.7632513358606956,0.6472238032147288,109.67180348932743,18.54667799267918
2024-06-06,About you,The 1975,0.6834593089297414,0.8294566093944014,0.44739261232316496,0.49764132462441923,169.60483130067587,18.54667799267918
2024-06-06,Robbers,The 1975,0.782755084708333,0.6131230755709112,0.864374253002461,0.2241389023140073,75.36348360590637,18.54667799267918
2024-06-06,Free Now,Gracie Abrams,0.48220790103077893,0.6408352324739098,0.6819712550612167,0.21369230430573227,174.79875133372843,18.54667799267918
2024-06-06,Close to you,Gracie Abrams,0.3390566188842058,0.7659089867025615,0.6150068995542824,0.6915190977975727,130.35353408195078,18.54667799267918
2024-06-06,Sparks,Coldplay,0.7412062523886561,0.8350919423624874,0.7754090100410393,0.1932554766535759,61.75744662992656,18.54667799267918
2024-06-06,Paradise,Coldplay,0.5976766860112548,0.7777730835601688,0.5690006094751879,0.3054285464808345,156.51993404142559,18.54667799267918
2024-06-06,Little Things,One Direction,0.8392768371850252,0.5206533615477383,0.8792475526919588,0.5117701634764672,154.91834035143256,18.54667799267918
2024-06-06,Right Now,One Direction,0.7972056444734336,0.6973779530264437,0.5311856620013714,0.2036719346418977,170.00341918319464,18.54667799267918
2024-06-07,This is me trying,Taylor Swift,0.7554493095725775,0.6742242116481065,0.5150285973446443,0.551998502574861,159.37086766585708,24.337265856564045
2024-06-07,Fearless,Taylor Swift,0.10228948630392552,0.8616491806693376,0.5010371089330874,0.6825124122202397,129.458434805274,24.337265856564045
2024-06-07,About you,The 1975,0.6191133534535765,0.7540975971147419,0.7259303532307968,0.6991171708330512,150.69771367125213,24.337265856564045
2024-06-07,Robbers,The 1975,0.42781142741441724,0.6079724390991033,0.8171220328658819,0.12127161957323551,72.56583857350051,24.337265856564045
2024-06-07,Free Now,Gracie Abrams,0.6676257556304336,0.6245168749243021,0.8110565884737297,0.6853205721825362,164.4371784478426,24.337265856564045
2024-06-07,Close to you,Gracie Abrams,0.7325885873287916,0.6856633181683719,0.9440860224072821,0.10728199183940888,96.14702174440026,24.337265856564045
2024-06-07,Sparks,Coldplay,0.5460609072819352,0.6264322943054139,0.9499442805419676,0.20483946334570646,112.96910866163671,24.337265856564045
2024-06-07,Paradise,Coldplay,0.44117583818733697,0.7941617599688471,0.4257996389642358,0.33220633286982776,84.4646615255624,24.337265856564045
2024-06-07,Little Things,One Direction,0.864974569529295,0.6047293360345065,0.9192372322198934,0.6539400916546584,106.40297608450055,24.337265856564045
2024-06-07,Right Now,One Direction,0.7185919499024749,0.8249761641956865,0.8771581246866844,0.13761490099132062,133.1411967985332,24.337265856564045
2024-06-08,This is me trying,Taylor Swift,0.5167126271873713,0.7164741822518408,0.40488396829459816,0.07410316113382578,161.51715899817646,28.709028532728553
2024-06-08,Fearless,Taylor Swift,0.44023289158940315,0.8852059911936522,0.6494827367714606,0.6423268243670464,166.80591858923435,28.709028532728553
2024-06-08,About you,The 1975,0.7321665516123176,0.8586317093111575,0.6787798230419866,0.4508612459525466,89.91893439553678,28.709028532728553
2024-06-08,Robbers,The 1975,0.7431548846885562,0.6887838384136558,0.6062617193791084,0.3207801574841142,128.08422432281077,28.709028532728553
2024-06-08,Free Now,Gracie Abrams,0.23886316772550345,0.5611388029530644,0.7166731463046745,0.018757352791726592,157.68298552371562,28.709028532728553
2024-06-08,Close to you,Gracie Abrams,0.5513900224119425,0.5997658058069646,0.7027964457520284,0.012867898494005204,96.6410746704787,28.709028532728553
2024-06-08,Sparks,Coldplay,0.512521099112928,0.6842271050438284,0.8363522461149842,0.5257220534607768,85.36407960578799,28.709028532728553
2024-06-08,Paradise,Coldplay,0.3883288186043501,0.7335678299888968,0.6509834744851104,0.5082084020599723,131.57632847316563,28.709028532728553
2024-06-08,Little Things,One Direction,0.11830282919108868,0.6258806629106403,0.5332126109395177,0.11323152855038643,93.42504724860191,28.709028532728553
2024-06-08,Right Now,One Direction,0.530312254652381,0.5860534600913525,0.66401753353420645,0.2964733982458711,109.2055309843272,28.709028532728553
2024-06-09,This is me trying,Taylor Swift,0.5441344697028399,0.868480802513659,0.8622665241360664,0.37646310944110156,89.05755372717977,24.617220173589885
2024-06-09,Fearless,Taylor Swift,0.3620849983766675,0.8349304968491197,0.9456423338502645,0.19237737730145454,113.23584848083556,24.617220173589885
2024-06-09,About you,The 1975,0.15467116814106704,0.8892222135327756,0.534329077822622,0.48637630976736546,157.3589367326349,24.617220173589885
2024-06-09,Robbers,The 1975,0.8347481310367585,0.5545075573027134,0.7426712969550863,0.47874290104955436,156.7290148884058,24.617220173589885
2024-06-09,Free Now,Gracie Abrams,0.457717090472579,0.7766882064752281,0.6523343902896158,0.053459226898849015,117.13467638008296,24.617220173589885
2024-06-09,Close to you,Gracie Abrams,0.8138464638963342,0.8947408485226334,0.8666047853184864,0.6616740880534053,175.5196459684521,24.617220173589885
2024-06-09,Sparks,Coldplay,0.424095862172544,0.7105739338323473,0.7998685104656034,0.6522842396050692,144.57124756649137,24.617220173589885
2024-06-09,Paradise,Coldplay,0.6469842812046409,0.8264836638234556,0.5052175290300511,0.6567560832947493,109.08065881580114,24.617220173589885
2024-06-09,Little Things,One Direction,0.7675836192443967,0.865627887006849,0.5493683540495112,0.6908537808805705,178.9500372670591,24.617220173589885
2024-06-09,Right Now,One Direction,0.38222906552255154,0.6375767353922128,0.4948408394819126,0.35703774336725475,94.99310449697077,24.617220173589885
2024-06-10,This is me trying,Taylor Swift,0.30828916747123003,0.62887147013098,0.69359884929144755,0.4873989133164287,79.21022004447877,23.47937682364136
2024-06-10,Fearless,Taylor Swift,0.33021182380616665,0.577406148519367,0.5836214732495136,0.6089555295184255,148.31674883142114,23.47937682364136
2024-06-10,About you,The 1975,0.3026304431259632,0.6909376550465822,0.9184938341379165,0.08670607842504979,168.93324290402234,23.47937682364136
2024-06-10,Robbers,The 1975,0.2520678348839283,0.8269660843536257,0.9300448380759917,0.19007276855409147,109.6440342720598,23.47937682364136
2024-06-10,Free Now,Gracie Abrams,0.11939760148525239,0.8412773911841214,0.5767963542370126,0.05505178347229958,148.03287408314645,23.47937682364136
2024-06-10,Close to you,Gracie Abrams,0.3146701963618398,0.8642943762242794,0.7717610303661786,0.08881713561713696,73.31506177783012,23.47937682364136
2024-06-10,Sparks,Coldplay,0.6859973955899477,0.7168381053954362,0.46782848315779124,0.05308133009821177,120.73796287178993,23.47937682364136
2024-06-10,Paradise,Coldplay,0.42129813153296714,0.5050218346528709,0.7904158429359085,0.7391705621033907,72.18000780791044,23.47937682364136
2024-06-10,Little Things,One Direction,0.7894805103540421,0.6268985467962921,0.8209538454539143,0.2621457198634744,74.25089699216187,23.47937682364136
2024-06-10,Right Now,One Direction,0.6174746287986637,0.8885828093625605,0.582360043702647,0.7236282022669912,75.62959117814898,23.47937682364136
2024-06-11,This is me trying,Taylor Swift,0.42845653668046,0.7293520531617105,0.5189988049445674,0.36599759683012967,179.7339196689427,29.482000144198537
2024-06-11,Fearless,Taylor Swift,0.885117032378912,0.6188321826048195,0.6470525846933015,0.34978919569402933,164.01225881651044,29.482000144198537
2024-06-11,About you,The 1975,0.8444760954007506,0.630883498955518,0.616807638364844,0.5104017321020365,65.8320907317102,29.482000144198537
2024-06-11,Robbers,The 1975,0.7207137808203697,0.5548098977655173,0.7161521733738482,0.7168979270383716,132.79940066859126,29.482000144198537
2024-06-11,Free Now,Gracie Abrams,0.3727939615026117,0.8877009714953601,0.7818116175010801,0.6295199813321233,86.66731473058462,29.482000144198537
2024-06-11,Close to you,Gracie Abrams,0.30644196905195714,0.7156822853721678,0.4332192118512467,0.5523848155513406,113.23306543752551,29.482000144198537
2024-06-11,Sparks,Coldplay,0.22647522762417793,0.6403107967227697,0.772745682054665,0.24164883978664875,164.3880258500576,29.482000144198537
2024-06-11,Paradise,Coldplay,0.7967698741704226,0.6391597226262092,0.8501123341266066,0.7488534828647971,161.24194409698248,29.482000144198537
2024-06-11,Little Things,One Direction,0.5724976414814592,0.8306346900761128,0.8844897203380242,0.6916572606191039,67.2129359934479,29.482000144198537
2024-06-11,Right Now,One Direction,0.1684081582352519,0.8605990246869624,0.4478155289194547,0.3883242134004832,116.90096360631287,29.482000144198537
2024-06-12,This is me trying,Taylor Swift,0.7029865253716707,0.7001819776371121,0.5366438629687764,0.2846221160143614,140.41251794435084,23.440009874291718
2024-06-12,Fearless,Taylor Swift,0.22462641000747682,0.7983463671989739,0.8602548781200312,0.4835942229256034,164.88660690374672,23.440009874291718
2024-06-12,About you,The 1975,0.1541204134002328,0.8633194738999009,0.6062557958532124,0.05336739160120488,67.03287919051945,23.440009874291718
2024-06-12,Robbers,The 1975,0.196288737654686,0.5991334614343942,0.7157683068187908,0.4529406607151032,102.46254784986377,23.440009874291718
2024-06-12,Free Now,Gracie Abrams,0.14076653607189657,0.8296007646247745,0.5403945804806426,0.6097829071804881,140.97360617481172,23.440009874291718
2024-06-12,Close to you,Gracie Abrams,0.4929132558405399,0.8069638378918171,0.4098104218835943,0.4750671669840813,111.64029562845826,23.440009874291718
2024-06-12,Sparks,Coldplay,0.5148097651079298,0.6032991009764374,0.6394757189322263,0.5689833912998438,178.22987649589777,23.440009874291718
2024-06-12,Paradise,Coldplay,0.1266453642398119,0.6592413387261331,0.8985802474082447,0.7167460342869163,174.4053262565285,23.440009874291718
2024-06-12,Little Things,One Direction,0.6476328328251839,0.744420129340142,0.9371677641873247,0.4375574611127377,129.43197637796402,23.440009874291718
2024-06-12,Right Now,One Direction,0.8384557062759995,0.6927580436691642,0.6496610417263582,0.02736753821372986,66.87591101042926,23.440009874291718
2024-06-13,This is me trying,Taylor Swift,0.10762131903320551,0.676813262142241,0.661612407094799,0.5506857395172119,142.17786544002593,26.1308476254344
2024-06-13,Fearless,Taylor Swift,0.7141948217526078,0.7186894076876342,0.8164350449806079,0.766524600237608,135.8898260537535,26.1308476254344
2024-06-13,About you,The 1975,0.13518927022814753,0.7769766103476285,0.6688987660221755,0.7389250572770835,151.94925391115248,26.1308476254344
2024-06-13,Robbers,The 1975,0.7905250374227762,0.6874715977348387,0.8476226280559785,0.08271969351917506,116.96758504025638,26.1308476254344
2024-06-13,Free Now,Gracie Abrams,0.5966970399022102,0.6926045199856162,0.7825297097559087,0.29652636889368295,85.5654785502702,26.1308476254344
2024-06-13,Close to you,Gracie Abrams,0.48840641956776387,0.5568752723746002,0.9147542107035406,0.2556334985420108,128.97858467884362,26.1308476254344
2024-06-13,Sparks,Coldplay,0.7503416750580073,0.7723768088966608,0.46151696766028183,0.6750021573156119,80.21068188361824,26.1308476254344
2024-06-13,Paradise,Coldplay,0.7834336657077074,0.8824070094153285,0.8265835806261748,0.38703186716884375,152.9347325116396,26.1308476254344
2024-06-13,Little Things,One Direction,0.38130041901022194,0.681375324446708,0.8564214491983875,0.23269259668886663,95.71328004822135,26.1308476254344
2024-06-13,Right Now,One Direction,0.603510226868093,0.5960676028393209,0.7050304663367569,0.13786585554480554,152.844955092296,26.1308476254344
2024-06-14,This is me trying,Taylor Swift,0.8080098623409867,0.8321494157426059,0.6622011324740015,0.733556566759944,136.72052565962076,24.87160082347691
2024-06-14,Fearless,Taylor Swift,0.7762185495346785,0.5746592862531543,0.46689326487248767,0.6689492922276259,123.39008850976825,24.87160082347691
2024-06-14,About you,The 1975,0.3157425928860903,0.7491692341864109,0.5322320256964304,0.3473894849419594,77.01731094159186,24.87160082347691
2024-06-14,Robbers,The 1975,0.2963504550978542,0.5316083525307477,0.8455009788973257,0.49626090191304684,167.72159641608596,24.87160082347691
2024-06-14,Free Now,Gracie Abrams,0.44704376384615896,0.5376438433304429,0.7552534237736837,0.3263653337955475,116.37717551551759,24.87160082347691
2024-06-14,Close to you,Gracie Abrams,0.3101955311372876,0.7713444479741156,0.7228052278980612,0.2983586572110653,96.38995008543134,24.87160082347691
2024-06-14,Sparks,Coldplay,0.8291605895385147,0.696692260261625,0.6350333494483493,0.5859596613794565,154.56313893198967,24.87160082347691
2024-06-14,Paradise,Coldplay,0.65209175683557985,0.5734986457973719,0.873382360022515,0.2185722580179572,132.72651191800833,24.87160082347691
2024-06-14,Little Things,One Direction,0.4739994859322906,0.6472742077894509,0.6418599672382698,0.5825351560488343,95.01859383657575,24.87160082347691
2024-06-14,Right Now,One Direction,0.20958895646035672,0.6289323938079179,0.6066037131357007,0.4570657849311829,98.65829950198531,24.87160082347691
2024-06-15,This is me trying,Taylor Swift,0.5082565780729056,0.8471529533155262,0.6498497361899354,0.7401734644547106,117.28167741559446,19.235096191987395
2024-06-15,Fearless,Taylor Swift,0.8783809784799814,0.7214668572880327,0.642373190424405,0.4556541604921222,68.27729900367558,19.235096191987395
2024-06-15,About you,The 1975,0.2472756216302514,0.5498913961462677,0.9165012123761698,0.5446531109511853,128.32291636615992,19.235096191987395
2024-06-15,Robbers,The 1975,0.5743498263880611,0.6406650110147893,0.5867781243869103,0.7089793035760522,120.87312888354063,19.235096191987395
2024-06-15,Free Now,Gracie Abrams,0.5213706947863103,0.5081710701808333,0.5595894122612662,0.6745848897844553,66.42935092560947,19.235096191987395
2024-06-15,Close to you,Gracie Abrams,0.7040965171530843,0.6643518260680139,0.5990549266571179,0.794205374084413,150.355156743899,19.235096191987395
2024-06-15,Sparks,Coldplay,0.30776129085570575,0.7719966417178512,0.8565131446928718,0.6024129135534168,112.09880202077329,19.235096191987395
2024-06-15,Paradise,Coldplay,0.5940456688404083,0.7210758317261934,0.47767309404443953,0.708938278630376,120.72519036009908,19.235096191987395
2024-06-15,Little Things,One Direction,0.12877967283129693,0.8307575860060752,0.7109148788033053,0.2524982614442706,73.69396487250924,19.235096191987395
2024-06-15,Right Now,One Direction,0.8672675207257271,0.8103954814374448,0.6268506104708649,0.7557546773925424,73.41435888782144,19.235096191987395
2024-06-16,This is me trying,Taylor Swift,0.23272054996341468,0.7698773412033916,0.6148363673943095,0.7179791487753392,107.96163132414222,28.797899644821882
2024-06-16,Fearless,Taylor Swift,0.3471112562343478,0.8903458467684686,0.5676221491536125,0.00860130675137043,101.94975960999727,28.797899644821882
2024-06-16,About you,The 1975,0.42455107569694517,0.8647749845869839,0.5428084232378751,0.1331721054390073,143.2349717617035,28.797899644821882
2024-06-16,Robbers,The 1975,0.4597090777009726,0.5654445551335812,0.9181179315666668,0.3771828401833773,125.6174694467336,28.797899644821882
2024-06-16,Free Now,Gracie Abrams,0.5519915809854865,0.8265839170664548,0.596223484352231,0.6771673403680325,148.15922691486776,28.797899644821882
2024-06-16,Close to you,Gracie Abrams,0.5428572203963995,0.8438676469027997,0.45816192469792444,0.3347724897786975,158.49477019160986,28.797899644821882
2024-06-16,Sparks,Coldplay,0.7857982715591788,0.5704421057365835,0.6152190253487788,0.1482791293412447,82.42615045979619,28.797899644821882
2024-06-16,Paradise,Coldplay,0.44134080763906247,0.8189833940938116,0.6426388220861554,0.7217291606590153,73.10971526429057,28.797899644821882
2024-06-16,Little Things,One Direction,0.5122953025624156,0.8295801348984242,0.8742541494430043,0.668955878354609,73.7187949474901,28.797899644821882
2024-06-16,Right Now,One Direction,0.5239426717162132,0.5008133199997247,0.6754342131316662,0.6971531892195344,173.50274599157274,28.797899644821882
2024-06-17,This is me trying,Taylor Swift,0.45944739878177643,0.6112022246234119,0.519510377862025,0.3643305527046323,175.46795471571386,20.95305281225592
2024-06-17,Fearless,Taylor Swift,0.36121033988893037,0.6905623966827988,0.6093645797227509,0.48599718865007163,71.5291356202215,20.95305281225592
2024-06-17,About you,The 1975,0.7925324825569987,0.846175670158118,0.9224131101975217,0.41119849123060703,63.303168872371316,20.95305281225592
2024-06-17,Robbers,The 1975,0.7480676226317883,0.782383905723691,0.5056978436536156,0.025091715157032013,91.83992600999773,20.95305281225592
2024-06-17,Free Now,Gracie Abrams,0.8937068900093437,0.8358464973978699,0.6377079770434648,0.7786284640431405,76.02335915900767,20.95305281225592
2024-06-17,Close to you,Gracie Abrams,0.4463060360401869,0.8805250979028643,0.6987354635144584,0.6167397491633893,112.21777995117009,20.95305281225592
2024-06-17,Sparks,Coldplay,0.4727653548121452,0.6920582603663206,0.5411691967747174,0.17884992193430663,104.71805462613702,20.95305281225592
2024-06-17,Paradise,Coldplay,0.4835660539567471,0.5322478311136365,0.6548737699980847,0.2999347707256675,143.48181819543242,20.95305281225592
2024-06-17,Little Things,One Direction,0.8044790621846915,0.8428902297280729,0.5317253959015943,0.682043275050819,116.52175585739315,20.95305281225592
2024-06-17,Right Now,One Direction,0.5122584361582995,0.667243808414787,0.7028281791368499,0.6193826014176012,125.79367334023118,20.95305281225592
2024-06-18,This is me trying,Taylor Swift,0.649264994636178,0.6577556427568197,0.7160316598368808,0.19881531167775393,91.75704533234239,18.504714402370155
2024-06-18,Fearless,Taylor Swift,0.2415190078318119,0.5072778434492647,0.8514625005424022,0.06566006876528263,60.74232833459973,18.504714402370155
2024-06-18,About you,The 1975,0.47575300373136997,0.8375972498208284,0.9278740473557263,0.40795706249773506,70.55671613663435,18.504714402370155
2024-06-18,Robbers,The 1975,0.6490332880988717,0.7746844286099077,0.8821870658895932,0.2109175818040967,145.7348652742803,18.504714402370155
2024-06-18,Free Now,Gracie Abrams,0.12189848329871894,0.5042172717861831,0.6262024422525428,0.3607276350259781,115.51069141365588,18.504714402370155
2024-06-18,Close to you,Gracie Abrams,0.3821995997801423,0.8549197751097382,0.8054198333527893,0.2924246519804001,111.93969732150435,18.504714402370155
2024-06-18,Sparks,Coldplay,0.23330711387097836,0.5586156930774451,0.6540302842156962,0.7791161969304086,71.94173902273178,18.504714402370155
2024-06-18,Paradise,Coldplay,0.5692741164937616,0.7163029606454074,0.7837098308838903,0.37475292403250937,105.93186523765326,18.504714402370155
2024-06-18,Little Things,One Direction,0.33108095545321703,0.7234615889377892,0.7196832208777777,0.7186784088611603,97.11214715614915,18.504714402370155
2024-06-18,Right Now,One Direction,0.5300328584387899,0.8044736275449396,0.6517303940025159,0.11471544839441777,132.4460788629949,18.504714402370155
2024-06-19,This is me trying,Taylor Swift,0.20676390174776316,0.6219178783707321,0.6889043665956706,0.42403406966477636,139.64259373024106,21.93504863139242
2024-06-19,Fearless,Taylor Swift,0.6142370900139212,0.5713666678406298,0.5459224596153944,0.014097172766923904,175.55136719718575,21.93504863139242
2024-06-19,About you,The 1975,0.1982161071151495,0.5015262729488313,0.5260299361892976,0.4427257107570768,161.82473712600768,21.93504863139242
2024-06-19,Robbers,The 1975,0.6284831365570426,0.8454500399529934,0.7447621653438545,0.17464704364538194,154.15088256821036,21.93504863139242
2024-06-19,Free Now,Gracie Abrams,0.3718644827604294,0.5807175735011697,0.8611722347792238,0.42605062238872055,163.74867981299758,21.93504863139242
2024-06-19,Close to you,Gracie Abrams,0.5937561046332122,0.6929748706519604,0.5043121190508828,0.23767575416713954,107.65236114151776,21.93504863139242
2024-06-19,Sparks,Coldplay,0.763538776151836,0.8786927178502083,0.46008773791836577,0.0672423830255866,158.23163238354027,21.93504863139242
2024-06-19,Paradise,Coldplay,0.7393555300310254,0.7310141080990433,0.6120751928305254,0.24824572224169972,111.75414570607245,21.93504863139242
2024-06-19,Little Things,One Direction,0.24299137145280839,0.5453495603986085,0.4899377717636526,0.03686718717217446,106.97840753942728,21.93504863139242
2024-06-19,Right Now,One Direction,0.31219412162899973,0.710560503974557,0.8807051526615396,0.6592959441244602,119.5949484128505,21.93504863139242
2024-06-20,This is me trying,Taylor Swift,0.5376284411177039,0.7265162399969995,0.5864021987654269,0.3406183630228043,64.74545365199447,29.45404378976673
2024-06-20,Fearless,Taylor Swift,0.36836949214339254,0.7717282990925014,0.6650597004219889,0.26765828765928745,73.28210433013737,29.45404378976673
2024-06-20,About you,The 1975,0.4356562653556466,0.6242755527608097,0.6146853240788914,0.33494196198880677,67.09919666871428,29.45404378976673
2024-06-20,Robbers,The 1975,0.6285206167027354,0.7733980076387525,0.5580231479834765,0.2880997456610203,125.46487033367157,29.45404378976673
2024-06-20,Free Now,Gracie Abrams,0.7289121270179749,0.7029226463288069,0.8697447049315088,0.18701649978756907,150.4100562259555,29.45404378976673
2024-06-20,Close to you,Gracie Abrams,0.23980389125645163,0.8192686726339162,0.550401984155178,0.15291510820388796,93.57159870676696,29.45404378976673
2024-06-20,Sparks,Coldplay,0.5122642423957586,0.6718443470075727,0.5466425881022587,0.14888912215828895,61.33381904102862,29.45404378976673
2024-06-20,Paradise,Coldplay,0.8036244276911021,0.8167512780055404,0.7948068372905255,0.5748298125341534,105.5571146775037,29.45404378976673
